Date,Open,High,Low,Close,Volume
2022-06-01 12:00:00+00:00,1.36,1.3889,1.1524,1.1726,16694038.1
2022-06-01 16:00:00+00:00,1.1727,1.3174,1.0353,1.2457,73265727.0
2022-06-01 20:00:00+00:00,1.2457,1.3611,1.1354,1.2336,39855535.8
2022-06-02 00:00:00+00:00,1.2327,1.3095,1.145,1.1807,27231547.6
2022-06-02 04:00:00+00:00,1.1807,1.2103,1.05,1.1413,41691321.2
2022-06-02 08:00:00+00:00,1.1411,1.2922,1.1087,1.2802,60226573.2
2022-06-02 12:00:00+00:00,1.2809,1.5648,1.265,1.5439,266760713.2
2022-06-02 16:00:00+00:00,1.544,1.62,1.37,1.4456,231021661.3
2022-06-02 20:00:00+00:00,1.4449,1.568,1.4225,1.546,106825726.9
2022-06-03 00:00:00+00:00,1.5455,1.65,1.5,1.5312,136619938.5
2022-06-03 04:00:00+00:00,1.5302,1.5555,1.441,1.4648,115406659.3
2022-06-03 08:00:00+00:00,1.4653,1.477,1.2881,1.3292,146517775.6
2022-06-03 12:00:00+00:00,1.33,1.4076,1.3038,1.3864,108654465.1
2022-06-03 16:00:00+00:00,1.3872,1.3991,1.3105,1.3452,51871390.0
2022-06-03 20:00:00+00:00,1.3452,1.44,1.3279,1.3615,36639733.8
2022-06-04 00:00:00+00:00,1.3614,1.3845,1.293,1.3212,40307287.6
2022-06-04 04:00:00+00:00,1.321,1.424,1.3182,1.3967,51518942.7
2022-06-04 08:00:00+00:00,1.3971,1.4848,1.3531,1.3763,97599223.8
2022-06-04 12:00:00+00:00,1.3761,1.448,1.3222,1.4349,91222320.1
2022-06-04 16:00:00+00:00,1.435,1.4444,1.3546,1.4017,59606217.3
2022-06-04 20:00:00+00:00,1.4023,1.4471,1.3672,1.3921,33583328.1
2022-06-05 00:00:00+00:00,1.3916,1.4333,1.347,1.3607,42349681.7
2022-06-05 04:00:00+00:00,1.3601,1.386,1.3301,1.3486,33201711.9
2022-06-05 08:00:00+00:00,1.3487,1.3616,1.2781,1.3185,50052706.6
2022-06-05 12:00:00+00:00,1.3181,1.3254,1.16,1.2343,122836264.3
2022-06-05 16:00:00+00:00,1.2345,1.27,1.2,1.2258,66589933.7
2022-06-05 20:00:00+00:00,1.2258,1.2331,1.1493,1.1654,37035781.4
2022-06-06 00:00:00+00:00,1.1644,1.2831,1.1395,1.2719,68218342.4
2022-06-06 04:00:00+00:00,1.2723,1.3195,1.2426,1.3038,52793052.8
2022-06-06 08:00:00+00:00,1.3038,1.3429,1.2422,1.2555,63302302.9
2022-06-06 12:00:00+00:00,1.2555,1.28,1.2226,1.2712,50698156.2
2022-06-06 16:00:00+00:00,1.2707,1.369,1.2483,1.3585,67849412.7
2022-06-06 20:00:00+00:00,1.359,1.3607,1.298,1.3201,28082250.4
2022-06-07 00:00:00+00:00,1.3204,1.3219,1.1671,1.2129,65456362.7
2022-06-07 04:00:00+00:00,1.2125,1.2228,1.1811,1.2061,31757621.9
2022-06-07 08:00:00+00:00,1.2063,1.2278,1.1532,1.1791,37753641.8
2022-06-07 12:00:00+00:00,1.1797,1.1935,1.112,1.1634,65148975.8
2022-06-07 16:00:00+00:00,1.1636,1.2248,1.1589,1.1978,35447183.8
2022-06-07 20:00:00+00:00,1.1978,1.22,1.0457,1.1067,52101958.2
